DATE,GAME_ID,HOME_TEAM_ROUND,AWAY_TEAM_ROUND,PERIOD,POSSESSION_ID,TEAM_ON_OFFENSE,TEAM_ON_DEFENSE,OFFENSE_LINEUP,DEFENSE_LINEUP,AWAY_TEAM,AWAY_SCORE,HOME_TEAM,HOME_SCORE,AWAY_LINEUP,HOME_LINEUP,PRIMARY_PLAY,PICK_ROLL_BALL_HANDLER,PICK_ROLL_MAN,ISOLATION,POST_UP,SPOT_UP,OFF_SCREEN,HAND_OFF,TRANSITION,CUT,OFFENSIVE_REBOUND,OFF_THE_BALL,POINTS_SCORED,MADE2,MISS2,MADE3,MISS3,MADE_FT,MISS_FT,OFF_REB,DEF_REB,TOV,FOUL,LENGTH_OF_POSSESSION,3PT_IN_POSS,FT_IN_POSS,FGM,FGA
2018-04-26,4,2.0,2.0,1,4.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,125/126/127/128/133,Fenerbahce Dogus Istanbul,2.0,Baskonia Vitoria Gasteiz,2.0,125/126/127/128/133,147/148/149/150/151,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,5.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,125/126/127/128/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,2.0,Baskonia Vitoria Gasteiz,2,125/126/127/128/133,147/148/149/150/151,7,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,6.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,125/126/127/128/133,Fenerbahce Dogus Istanbul,4.0,Baskonia Vitoria Gasteiz,2.0,125/126/127/128/133,147/148/149/150/151,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0,1,0.0,0.0
2018-04-26,4,2.0,2.0,1,7.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,125/126/127/128/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,4.0,Baskonia Vitoria Gasteiz,4,125/126/127/128/133,147/148/149/150/151,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,8.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,125/126/127/128/133,Fenerbahce Dogus Istanbul,4.0,Baskonia Vitoria Gasteiz,4.0,125/126/127/128/133,147/148/149/150/151,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,9.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,125/126/127/128/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,4.0,Baskonia Vitoria Gasteiz,7,125/126/127/128/133,147/148/149/150/151,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,10.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,125/126/127/128/133,Fenerbahce Dogus Istanbul,6.0,Baskonia Vitoria Gasteiz,7.0,125/126/127/128/133,147/148/149/150/151,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,11.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,125/126/127/128/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,6.0,Baskonia Vitoria Gasteiz,9,125/126/127/128/133,147/148/149/150/151,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,12.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,6.0,Baskonia Vitoria Gasteiz,8.0,126/127/128/131/133,147/148/149/150/151,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0.0,0.0
2018-04-26,4,2.0,2.0,1,13.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,11,126/127/128/131/133,147/148/149/150/151,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,14.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,125/126/127/128/133,Fenerbahce Dogus Istanbul,6.0,Baskonia Vitoria Gasteiz,9.0,125/126/127/128/133,147/148/149/150/151,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,15.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,6.0,Baskonia Vitoria Gasteiz,11,126/127/128/131/133,147/148/149/150/151,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,16.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,11.0,126/127/128/131/133,147/148/149/150/151,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,17.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,11,126/127/128/131/133,147/148/149/150/151,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,18.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,11.0,126/127/128/131/133,147/148/149/150/151,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,19.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,11,126/127/128/131/133,147/148/149/150/151,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,20.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,11.0,126/127/128/131/133,147/148/149/150/151,9,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,21.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,8.0,Baskonia Vitoria Gasteiz,14,126/127/128/131/133,147/148/149/150/151,9,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,22.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,10.0,Baskonia Vitoria Gasteiz,14.0,126/127/128/131/133,147/148/149/150/151,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,23.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,10.0,Baskonia Vitoria Gasteiz,14,126/127/128/131/133,147/148/149/150/151,3,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,24.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,12.0,Baskonia Vitoria Gasteiz,14.0,126/127/128/131/133,147/148/149/150/151,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,25.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/131/133,147/148/149/150/151,Fenerbahce Dogus Istanbul,12.0,Baskonia Vitoria Gasteiz,14,126/127/128/131/133,147/148/149/150/151,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,26.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/149/150/151,126/127/128/131/133,Fenerbahce Dogus Istanbul,12.0,Baskonia Vitoria Gasteiz,14.0,126/127/128/131/133,147/148/149/150/151,4,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,27.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/130/131/133,147/149/150/152/153,Fenerbahce Dogus Istanbul,13.0,Baskonia Vitoria Gasteiz,16,127/128/130/131/133,147/149/150/152/153,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,28.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/152/153/154,128/129/131/133/134,Fenerbahce Dogus Istanbul,14.0,Baskonia Vitoria Gasteiz,16.0,128/129/131/133/134,147/150/152/153/154,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,0,1,0.0,0.0
2018-04-26,4,2.0,2.0,1,29.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/131/133/134,147/150/152/153/154,Fenerbahce Dogus Istanbul,14.0,Baskonia Vitoria Gasteiz,17,128/129/131/133/134,147/150/152/153/154,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,30.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/152/153/154,128/129/131/133/134,Fenerbahce Dogus Istanbul,17.0,Baskonia Vitoria Gasteiz,17.0,128/129/131/133/134,147/150/152/153/154,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,31.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/131/133/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,17.0,Baskonia Vitoria Gasteiz,17,128/129/131/133/134,147/152/153/154/155,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,32.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/129/131/133/134,Fenerbahce Dogus Istanbul,19.0,Baskonia Vitoria Gasteiz,17.0,128/129/131/133/134,147/152/153/154/155,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,33.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,19.0,Baskonia Vitoria Gasteiz,17,128/129/130/131/134,147/152/153/154/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,34.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,19.0,Baskonia Vitoria Gasteiz,15.0,128/129/130/131/134,147/152/153/154/155,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0,1,0.0,0.0
2018-04-26,4,2.0,2.0,1,35.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,19.0,Baskonia Vitoria Gasteiz,19,128/129/130/131/134,147/152/153/154/155,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,1,36.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,19.0,Baskonia Vitoria Gasteiz,19.0,128/129/130/131/134,147/152/153/154/155,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,37.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,19.0,Baskonia Vitoria Gasteiz,19,128/129/130/131/134,147/152/153/154/155,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,1,38.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,22.0,Baskonia Vitoria Gasteiz,19.0,128/129/130/131/134,147/152/153/154/155,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,1,39.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,22.0,Baskonia Vitoria Gasteiz,19,128/129/130/131/134,147/152/153/154/155,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,40.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,25.0,Baskonia Vitoria Gasteiz,19.0,128/129/130/131/134,148/151/152/154/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,2,41.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,25.0,Baskonia Vitoria Gasteiz,19,128/129/130/131/134,148/151/152/154/155,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,2,42.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,25.0,Baskonia Vitoria Gasteiz,19.0,128/129/130/131/134,148/151/152/154/155,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,2,43.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,24.0,Baskonia Vitoria Gasteiz,19,128/129/130/131/134,148/151/152/154/155,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,0,1,0.0,0.0
2018-04-26,4,2.0,2.0,2,44.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,27.0,Baskonia Vitoria Gasteiz,18.0,128/129/130/131/134,148/151/152/154/155,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0,1,1.0,1.0
2018-04-26,4,2.0,2.0,2,45.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,27.0,Baskonia Vitoria Gasteiz,22,128/129/130/131/134,148/151/152/154/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,2,46.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,128/129/130/131/134,Fenerbahce Dogus Istanbul,27.0,Baskonia Vitoria Gasteiz,22.0,128/129/130/131/134,148/151/152/154/155,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0.0,1.0
2018-04-26,4,2.0,2.0,2,47.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,27.0,Baskonia Vitoria Gasteiz,22,128/129/130/131/134,148/151/152/154/155,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,48.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,129/130/131/132/134,Fenerbahce Dogus Istanbul,30.0,Baskonia Vitoria Gasteiz,22.0,129/130/131/132/134,148/151/152/154/155,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,2,49.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,30.0,Baskonia Vitoria Gasteiz,22,129/130/131/132/134,148/151/152/154/155,4,0,0,0,0,1,0,0,0,0,1,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1,0,1.0,2.0
2018-04-26,4,2.0,2.0,2,50.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,129/130/131/132/134,Fenerbahce Dogus Istanbul,33.0,Baskonia Vitoria Gasteiz,22.0,129/130/131/132/134,148/151/152/154/155,2,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,51.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,33.0,Baskonia Vitoria Gasteiz,24,129/130/131/132/134,148/151/152/154/155,8,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,2,52.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/151/152/154/155,129/130/131/132/134,Fenerbahce Dogus Istanbul,33.0,Baskonia Vitoria Gasteiz,24.0,129/130/131/132/134,148/151/152/154/155,1,1,0,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0,0,1.0,2.0
2018-04-26,4,2.0,2.0,2,53.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,148/151/152/154/155,Fenerbahce Dogus Istanbul,33.0,Baskonia Vitoria Gasteiz,26,129/130/131/132/134,148/151/152/154/155,4,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,54.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/155,129/130/131/132/134,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,26.0,129/130/131/132/134,148/150/151/152/155,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,2,55.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,148/150/151/152/155,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,26,129/130/131/132/134,148/150/151/152/155,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,2,56.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/155,129/130/131/132/134,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,26.0,129/130/131/132/134,148/150/151/152/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0.0,0.0
2018-04-26,4,2.0,2.0,2,57.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,147/148/150/152/155,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,26,129/130/131/132/134,147/148/150/152/155,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,58.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/155,129/130/131/132/134,Fenerbahce Dogus Istanbul,37.0,Baskonia Vitoria Gasteiz,26.0,129/130/131/132/134,148/150/151/152/155,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,59.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,148/150/151/155/156,Fenerbahce Dogus Istanbul,37.0,Baskonia Vitoria Gasteiz,28,129/130/131/132/134,148/150/151/155/156,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,60.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/155/156,129/130/131/132/134,Fenerbahce Dogus Istanbul,39.0,Baskonia Vitoria Gasteiz,28.0,129/130/131/132/134,148/150/151/155/156,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,61.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,148/150/151/155/156,Fenerbahce Dogus Istanbul,39.0,Baskonia Vitoria Gasteiz,30,129/130/131/132/134,148/150/151/155/156,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,62.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/155/156,129/130/131/132/134,Fenerbahce Dogus Istanbul,42.0,Baskonia Vitoria Gasteiz,30.0,129/130/131/132/134,148/150/151/155/156,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0,0,0.0,1.0
2018-04-26,4,2.0,2.0,2,63.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,129/130/131/132/134,149/150/151/153/156,Fenerbahce Dogus Istanbul,42.0,Baskonia Vitoria Gasteiz,30,129/130/131/132/134,149/150/151/153/156,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0,0,1.0,1.0
2018-04-26,4,2.0,2.0,2,64.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,149/150/151/153/156,129/130/131/132/134,Fenerbahce Dogus Istanbul,44.0,Baskonia Vitoria Gasteiz,30.0,129/130/131/132/134,149/150/151/153/156,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0,0,0.0,1.0
